,All-Star,Position,Player,Age,Conference,PPG,RPG,APG,BPG,SPG,GP,W%
10259,False,F/C,Lamar Odom 2011-12,32,West,8.0,4.6818,1.4545,0.2727,0.3636,22.0,0.6364
10260,False,F/C,Emeka Okafor 2011-12,29,West,9.381,8.1429,0.8095,1.1429,0.7143,21.0,0.1905
10261,False,F/C,Mehmet Okur 2011-12,32,East,7.6471,4.7647,1.7647,0.2941,0.5294,17.0,0.3182
10262,False,F/C,Daniel Orton 2011-12,21,East,2.0,0.0,0.0,0.0,0.0,1.0,0.5714
10263,False,F/C,Travis Outlaw 2011-12,27,West,3.1333,1.4,0.1333,0.4,0.3333,15.0,0.2857
10264,False,F/C,Larry Owens 2011-12,29,East,1.8571,1.8571,0.5714,0.1429,0.0,7.0,0.3182
10265,False,F/C,Zaza Pachulia 2011-12,27,East,6.7273,5.9091,1.0,0.3636,0.4545,22.0,0.7273
10266,False,F/C,Chandler Parsons 2011-12,23,West,6.85,5.1,1.65,0.55,1.3,20.0,0.5714
10267,False,F/C,Patrick Patterson 2011-12,22,West,6.1579,3.4211,0.6316,0.4211,0.3158,19.0,0.5714
10268,False,F/C,Nikola Peković 2011-12,26,West,5.2308,4.9231,0.8462,0.6923,0.4615,13.0,0.4762
10269,False,F/C,Kendrick Perkins 2011-12,27,West,4.65,5.7,0.75,1.15,0.3,20.0,0.8
10270,False,F/C,Johan Petro 2011-12,26,East,4.2778,2.9444,0.7222,0.5556,0.3889,18.0,0.3182
10271,False,F/C,Dexter Pittman 2011-12,23,East,1.7778,1.4444,0.1111,0.4444,0.3333,9.0,0.7619
10272,False,F/C,Tayshaun Prince 2011-12,31,East,11.7143,3.381,1.7619,0.4286,0.5714,21.0,0.1739
10273,False,F/C,Vladimir Radmanović 2011-12,31,East,5.4286,3.0,1.4762,0.4286,0.7143,21.0,0.7273
10274,False,F/C,Anthony Randolph 2011-12,22,West,5.7059,2.4706,0.1176,0.5882,0.4118,17.0,0.4762
10275,False,F/C,Zach Randolph 2011-12,30,West,14.75,7.5,1.0,0.5,1.25,4.0,0.5238
10276,False,F/C,Samardo Samuels 2011-12,23,East,5.6154,2.8462,0.3077,0.3077,0.4615,13.0,0.4
10277,False,F/C,Larry Sanders 2011-12,23,East,2.8667,2.7333,0.8667,0.9333,0.4,15.0,0.45
10278,False,F/C,Brian Scalabrine 2011-12,33,East,1.3077,0.9231,0.9231,0.3846,0.2308,13.0,0.7826
10279,False,F/C,Luis Scola 2011-12,31,West,15.0952,5.7143,1.7619,0.2381,0.3333,21.0,0.5714
10280,False,F/C,Kevin Séraphin 2011-12,22,East,2.8667,3.0,0.4,1.1333,0.2667,15.0,0.1905
10281,False,F/C,Chris Singleton 2011-12,22,East,4.0476,2.8095,0.5238,0.4286,1.1905,21.0,0.1905
10282,False,F/C,Brian Skinner 2011-12,35,West,0.0,0.0,0.0,0.0,0.0,1.0,0.5238
10283,False,F/C,Craig Smith 2011-12,28,West,4.8947,3.2632,0.5789,0.1053,0.6316,19.0,0.5714
10284,False,F/C,Jason Smith 2011-12,25,West,7.9444,3.6667,0.3333,1.0,0.5556,18.0,0.1905
10285,False,F/C,Josh Smith 2011-12,26,East,15.4091,9.0909,3.1818,1.9545,1.3182,22.0,0.7273
10286,False,F/C,Marreese Speights 2011-12,24,West,7.7333,5.8,0.8667,0.3333,0.5333,15.0,0.5238
10287,False,F/C,Tiago Splitter 2011-12,27,West,9.0,5.4545,1.1364,0.8636,0.4545,22.0,0.5909
10288,False,F/C,Greg Stiemsma 2011-12,26,East,1.5882,2.1176,0.4118,1.1765,0.2353,17.0,0.5
10289,False,F/C,Amar'e Stoudemire 2011-12,29,East,17.5789,8.0,1.5263,0.7368,1.1579,19.0,0.381
10290,False,F/C,DaJuan Summers 2011-12,24,West,4.5,1.5833,0.5833,0.0,0.5833,12.0,0.1905
10291,False,F/C,Kurt Thomas 2011-12,39,West,3.7619,3.9524,0.9048,0.6667,0.5238,21.0,0.5714
10292,False,F/C,Lance Thomas 2011-12,23,West,0.5,0.0,0.0,0.0,0.0,2.0,0.1905
10293,False,F/C,Malcolm Thomas 2011-12,23,West,0.3333,1.0,0.3333,0.3333,0.3333,3.0,0.5909
10294,False,F/C,Tyrus Thomas 2011-12,25,East,7.4667,5.0,0.7333,2.0667,0.9333,15.0,0.1364
10295,False,F/C,Trey Thompkins 2011-12,21,West,3.125,1.5,0.375,0.125,0.125,8.0,0.6667
10296,False,F/C,Jason Thompson 2011-12,25,West,7.7143,5.0952,0.8095,0.381,0.4762,21.0,0.2857
10297,False,F/C,Tristan Thompson 2011-12,20,East,7.1111,4.6667,0.1111,1.0556,0.2778,18.0,0.4
10298,False,F/C,Anthony Tolliver 2011-12,26,West,4.3158,3.0,0.2632,0.4211,0.3158,19.0,0.4762
10299,False,F/C,Hedo Türkoğlu 2011-12,32,East,12.0526,3.1579,4.6316,0.2105,0.8421,19.0,0.5714
10300,False,F/C,Jeremy Tyler 2011-12,20,West,1.4444,0.5556,0.2222,0.0,0.0,9.0,0.3684
10301,False,F/C,Charlie Villanueva 2011-12,27,East,0.0,0.0,0.5,0.0,0.5,2.0,0.1739
10302,False,F/C,Nikola Vučević 2011-12,21,East,5.2308,4.9231,0.8462,0.6923,0.4615,13.0,0.7143
10303,False,F/C,Henry Walker 2011-12,24,East,6.25,2.5,1.35,0.2,0.65,20.0,0.381
10304,False,F/C,Ben Wallace 2011-12,37,East,1.0435,3.3478,0.5217,0.8261,0.6957,23.0,0.1739
10305,False,F/C,Hakim Warrick 2011-12,29,West,8.2353,3.0,1.0,0.1176,0.1765,17.0,0.35
10306,False,F/C,David West 2011-12,31,East,11.55,6.65,2.6,0.65,0.85,20.0,0.7
10307,False,F/C,D.J. White 2011-12,25,East,9.1875,4.9375,0.9375,0.5,0.375,16.0,0.1364
10308,False,F/C,Chris Wilcox 2011-12,29,East,3.0,2.6364,0.1818,0.3636,0.1818,11.0,0.5
10309,False,F/C,Damien Wilkins 2011-12,32,East,3.3333,1.9524,1.2381,0.1905,0.2857,21.0,0.1739
10310,False,F/C,Derrick Williams 2011-12,20,West,7.7143,4.0476,0.7143,0.2381,0.5238,21.0,0.4762
10311,False,F/C,Jordan Williams 2011-12,21,East,0.875,1.625,0.375,0.125,0.0,8.0,0.3182
10312,False,F/C,Marvin Williams 2011-12,25,East,10.5789,5.7895,1.3684,0.2632,0.7368,19.0,0.7273
10313,False,F/C,Reggie Williams 2011-12,25,East,6.0,2.0,0.0,0.0,0.0,1.0,0.1364
10314,False,F/C,Shawne Williams 2011-12,25,East,4.2222,2.3333,0.7222,0.3333,0.2778,18.0,0.3182
10315,False,F/C,Shelden Williams 2011-12,28,East,4.2727,5.1818,0.5909,0.9091,0.6818,22.0,0.3182
10316,False,F/C,Metta World Peace 2011-12,32,West,4.9524,2.5238,1.9524,0.2857,0.6667,21.0,0.5909
10317,False,F/C,Brandan Wright 2011-12,24,West,4.6364,2.0,0.2727,0.6364,0.3636,11.0,0.6364
10318,False,F/C,Chris Wright 2011-12,23,West,1.0,0.8,0.2,0.2,0.0,5.0,0.3684
10319,False,F/C,Dorell Wright 2011-12,26,West,10.5556,4.7778,1.6667,0.3333,1.0,18.0,0.3684
10320,False,F/C,Thaddeus Young 2011-12,23,East,11.9524,4.3333,1.0476,0.4762,1.381,21.0,0.7143
10321,False,F/C,Jeff Adrien 2010-11,24,West,2.9333,3.3333,0.6,0.3333,0.2,15.0,0.4255
10322,False,F/C,Solomon Alabi 2010-11,22,East,0.2857,1.1429,0.2857,0.0,0.2857,7.0,0.2653
10323,False,F/C,Cole Aldrich 2010-11,22,West,1.0,1.8571,0.1429,0.1429,0.4286,7.0,0.6383
10324,False,F/C,LaMarcus Aldridge 2010-11,25,West,21.0213,9.0,2.0426,1.1702,1.0638,47.0,0.5319
10325,False,F/C,Malik Allen 2010-11,32,East,2.0,2.0,0.2857,0.2857,0.1429,7.0,0.6327
10326,False,F/C,Al-Farouq Aminu 2010-11,20,West,6.4348,3.4348,0.7391,0.2826,0.7826,46.0,0.4043
10327,False,F/C,Lou Amundson 2010-11,28,West,3.6522,4.0435,0.4348,0.6522,0.3913,23.0,0.4255
10328,False,F/C,Chris Andersen 2010-11,32,West,4.8125,6.0625,0.5625,1.0625,0.5,16.0,0.5833
10329,False,F/C,Ryan Anderson 2010-11,22,East,10.7742,5.0,0.6129,0.7097,0.3871,31.0,0.6327
10330,False,F/C,Joel Anthony 2010-11,28,East,1.9333,3.7111,0.3556,1.6,0.1333,45.0,0.7083
10331,False,F/C,Trevor Ariza 2010-11,25,West,11.1042,5.6458,2.0833,0.3333,1.6875,48.0,0.6327
10332,False,F/C,Darrell Arthur 2010-11,22,West,8.5745,4.0426,0.5532,0.4681,0.7234,47.0,0.5102
10333,False,F/C,Luke Babbitt 2010-11,21,West,1.3571,0.8571,0.1429,0.0714,0.0714,14.0,0.5319
10334,False,F/C,Andrea Bargnani 2010-11,25,East,21.1395,5.5581,1.7442,0.9302,0.6279,43.0,0.2653
10335,False,F/C,Matt Barnes 2010-11,30,West,7.3514,4.8108,1.6757,0.4595,0.7027,37.0,0.6875
10336,False,F/C,Brandon Bass 2010-11,25,East,11.1429,5.6122,0.8367,0.5306,0.3061,49.0,0.6327
10337,False,F/C,Tony Battie 2010-11,34,East,2.8462,2.5385,0.2308,0.5,0.1538,26.0,0.4468
10338,False,F/C,Nicolas Batum 2010-11,22,West,11.8261,4.7826,1.413,0.5435,0.8261,46.0,0.5319
10339,False,F/C,Michael Beasley 2010-11,22,West,20.3256,5.8605,2.1395,0.814,0.7209,43.0,0.234
10340,False,F/C,Andris Biedriņš 2010-11,24,West,6.1316,8.4737,1.2368,0.9474,0.8421,38.0,0.4255
10341,False,F/C,DeJuan Blair 2010-11,21,West,7.7447,6.8723,1.1064,0.4468,1.1915,47.0,0.8511
10342,False,F/C,Andray Blatche 2010-11,24,East,15.9756,8.1463,2.0,0.8537,1.5122,41.0,0.2766
10343,False,F/C,Andrew Bogut 2010-11,26,East,13.359,11.6923,1.8718,2.7949,0.7179,39.0,0.413
10344,False,F/C,Matt Bonner 2010-11,30,West,7.5882,3.6176,0.8529,0.4118,0.3235,34.0,0.8511
10345,False,F/C,Trevor Booker 2010-11,23,East,3.9268,2.5854,0.2927,0.2439,0.4146,41.0,0.2766
10346,False,F/C,Carlos Boozer 2010-11,29,East,19.8966,10.2414,2.3103,0.3793,0.7241,29.0,0.7021
10347,False,F/C,Craig Brackins 2010-11,23,East,4.0,1.5,0.0,0.0,0.5,2.0,0.4468
10348,False,F/C,Elton Brand 2010-11,31,East,14.9348,8.5435,1.4783,1.087,1.1957,46.0,0.4468
10349,False,F/C,Jon Brockman 2010-11,23,East,1.8108,2.3784,0.2162,0.0,0.2432,37.0,0.413
10350,False,F/C,Kwame Brown 2010-11,28,East,7.0909,6.5455,0.3636,0.5455,0.2424,33.0,0.4255
10351,False,F/C,Chase Budinger 2010-11,22,West,8.1304,3.4565,1.3261,0.2609,0.4565,46.0,0.449
10352,False,F/C,Caron Butler 2010-11,30,West,15.0345,4.069,1.5862,0.2759,0.9655,29.0,0.6809
10353,False,F/C,Andrew Bynum 2010-11,23,West,11.375,7.2917,0.875,1.75,0.0833,24.0,0.6875
10354,False,F/C,Marcus Camby 2010-11,36,West,5.9487,11.2821,2.3077,1.8462,0.8718,39.0,0.5319
10355,False,F/C,Derrick Caracter 2010-11,22,West,2.3548,1.0968,0.2258,0.2903,0.0968,31.0,0.6875
10356,False,F/C,Brian Cardinal 2010-11,33,West,3.25,1.5357,0.6429,0.1071,0.5714,28.0,0.6809
10357,False,F/C,Omri Casspi 2010-11,22,West,9.186,4.5814,0.907,0.2093,0.7907,43.0,0.2667
10358,False,F/C,Tyson Chandler 2010-11,28,West,10.1136,9.25,0.3636,1.1818,0.4773,44.0,0.6809
10359,False,F/C,Jason Collins 2010-11,32,East,2.1176,2.1471,0.4412,0.1765,0.2059,34.0,0.625
10360,False,F/C,Nick Collison 2010-11,30,West,4.4474,4.4474,0.6842,0.4737,0.5263,38.0,0.6383
10361,False,F/C,Brian Cook 2010-11,30,West,5.9565,2.8696,0.4783,0.4348,0.3043,23.0,0.4043
10362,False,F/C,DeMarcus Cousins 2010-11,20,West,13.5111,7.7111,1.8444,0.7556,0.8222,45.0,0.2667
10363,False,F/C,Samuel Dalembert 2010-11,29,West,5.5116,6.2326,0.7907,1.6279,0.2791,43.0,0.2667
10364,False,F/C,Erick Dampier 2010-11,35,East,1.3478,3.0435,0.2609,0.7391,0.2174,23.0,0.7083
10365,False,F/C,Ed Davis 2010-11,21,East,6.4688,6.25,0.4063,1.1563,0.375,32.0,0.2653
10366,False,F/C,Glen Davis 2010-11,25,East,12.1064,5.2766,1.4043,0.4043,0.9149,47.0,0.766
10367,False,F/C,Austin Daye 2010-11,22,East,6.7436,3.3077,0.7949,0.3077,0.4103,39.0,0.3542
10368,False,F/C,Luol Deng 2010-11,25,East,17.6383,6.234,2.4468,0.5532,0.8085,47.0,0.7021
10369,False,F/C,Boris Diaw 2010-11,28,East,11.5532,5.4468,3.7447,0.6383,0.9574,47.0,0.4255
10370,False,F/C,Ike Diogu 2010-11,27,West,6.7222,3.9444,0.0556,0.0556,0.1111,18.0,0.4043
10371,False,F/C,DeSagana Diop 2010-11,29,East,1.25,2.5,0.4375,0.9375,0.25,16.0,0.4255
10372,False,F/C,Joey Dorsey 2010-11,27,East,3.1724,4.6897,0.7241,0.3793,0.5862,29.0,0.2653
10373,False,F/C,Jared Dudley 2010-11,25,West,9.587,3.5435,1.1304,0.1522,0.8696,46.0,0.4783
10374,False,F/C,Mike Dunleavy 2010-11,30,East,11.8636,5.0455,2.0,0.5909,0.7273,44.0,0.4
10375,False,F/C,Ronald Dupree 2010-11,30,East,0.6667,1.0,0.3333,0.0,0.0,3.0,0.2653
10376,False,F/C,Devin Ebanks 2010-11,21,West,3.1333,1.3333,0.1333,0.2667,0.2667,15.0,0.6875
10377,False,F/C,Francisco Elson 2010-11,34,West,2.3696,1.8913,0.6087,0.2174,0.413,46.0,0.5918
10378,False,F/C,Melvin Ely 2010-11,32,West,2.1111,2.6667,0.4815,0.4074,0.1481,27.0,0.5833
10379,False,F/C,Jeremy Evans 2010-11,23,West,2.9583,1.2083,0.3333,0.25,0.25,24.0,0.5918
10380,False,F/C,Reggie Evans 2010-11,30,East,4.0,12.1333,1.4,0.2667,1.2667,15.0,0.2653
10381,False,F/C,Christian Eyenga 2010-11,21,East,7.6667,3.1667,1.0,1.0,0.5833,12.0,0.1667
10382,False,F/C,Kyrylo Fesenko 2010-11,24,West,2.2286,2.0571,0.4,0.3143,0.0286,35.0,0.5918
10383,False,F/C,Landry Fields 2010-11,22,East,10.0851,7.1277,1.8936,0.2979,1.0851,47.0,0.5319
10384,False,F/C,Gary Forbes 2010-11,25,West,5.0,1.6512,0.5814,0.1163,0.3721,43.0,0.5833
10385,False,F/C,Jeff Foster 2010-11,34,East,4.087,6.8696,1.4348,1.0,0.6522,23.0,0.4
10386,False,F/C,Channing Frye 2010-11,27,West,11.3043,6.0435,1.1957,1.0652,0.6957,46.0,0.4783
10387,False,F/C,Francisco García 2010-11,29,West,9.3429,2.4857,1.1714,0.9143,0.6571,35.0,0.2667
10388,False,F/C,Marc Gasol 2010-11,26,West,11.8125,7.2292,2.7292,1.7292,0.9167,48.0,0.5102
10389,False,F/C,Rudy Gay 2010-11,24,West,19.9574,5.9574,2.7447,1.0851,1.6596,47.0,0.5102
10390,False,F/C,Paul George 2010-11,20,East,7.5,2.9583,0.875,0.4167,0.9583,24.0,0.4
10391,False,F/C,Taj Gibson 2010-11,25,East,7.4222,5.6889,0.7111,1.6667,0.5111,45.0,0.7021
10392,False,F/C,Ryan Gomes 2010-11,28,West,8.0,3.8085,1.7447,0.1064,0.9574,47.0,0.4043
10393,False,F/C,Drew Gooden 2010-11,29,East,10.76,6.48,0.72,0.4,0.68,25.0,0.413
10394,False,F/C,Joey Graham 2010-11,28,East,7.4783,2.8261,0.5652,0.2174,0.2174,23.0,0.1667
10395,False,F/C,Danny Granger 2010-11,27,East,20.9773,5.6364,2.7727,0.9091,1.0909,44.0,0.4
10396,False,F/C,Aaron Gray 2010-11,26,West,2.0,1.9,0.4,0.0,0.2,10.0,0.6327
10397,False,F/C,Donté Greene 2010-11,22,West,5.3243,2.7027,0.8919,0.3784,0.5405,37.0,0.2667
10398,False,F/C,Hamed Haddadi 2010-11,25,West,0.5833,1.25,0.1667,0.0833,0.0833,12.0,0.5102
10399,False,F/C,Tyler Hansbrough 2010-11,25,East,7.4242,4.2121,0.6061,0.2424,0.3939,33.0,0.4
10400,False,F/C,Al Harrington 2010-11,30,West,12.0476,5.0476,1.6667,0.2143,0.619,42.0,0.5833
10401,False,F/C,Udonis Haslem 2010-11,30,East,8.0,8.1538,0.4615,0.2308,0.5385,13.0,0.7083
10402,False,F/C,Spencer Hawes 2010-11,22,East,6.4565,5.2826,1.4783,0.7826,0.2826,46.0,0.4468
10403,False,F/C,Chuck Hayes 2010-11,27,West,6.878,6.439,2.0,0.6585,0.8537,41.0,0.449
10404,False,F/C,Gordon Hayward 2010-11,20,West,3.2439,1.561,0.7073,0.2683,0.1707,41.0,0.5918
10405,False,F/C,Lazar Hayward 2010-11,24,West,2.0,1.2105,0.6316,0.1579,0.2632,19.0,0.234
10406,False,F/C,Brendan Haywood 2010-11,31,West,3.8889,4.6889,0.2,0.9333,0.1778,45.0,0.6809
10407,False,F/C,Roy Hibbert 2010-11,24,East,12.4091,7.8182,2.2045,1.7955,0.2955,44.0,0.4
10408,False,F/C,J.J. Hickson 2010-11,22,East,11.1957,6.9783,0.8913,0.587,0.6522,46.0,0.1667
10409,False,F/C,Grant Hill 2010-11,38,West,14.2727,4.7955,2.3864,0.4773,0.7955,44.0,0.4783
10410,False,F/C,Jordan Hill 2010-11,23,West,6.2766,4.5745,0.4043,0.7872,0.1277,47.0,0.449
10411,False,F/C,Ryan Hollins 2010-11,26,East,4.5789,2.3947,0.3158,0.4737,0.2368,38.0,0.1667
10412,False,F/C,Josh Howard 2010-11,30,East,7.875,3.25,0.75,0.25,1.375,8.0,0.2766
10413,False,F/C,Juwan Howard 2010-11,37,East,2.3421,2.3421,0.4211,0.0789,0.2105,38.0,0.7083
10414,False,F/C,Kris Humphries 2010-11,25,East,8.7143,9.2857,1.102,0.9592,0.3673,49.0,0.3061
10415,False,F/C,Serge Ibaka 2010-11,21,West,9.5745,6.7447,0.2553,2.0213,0.3617,47.0,0.6383
10416,False,F/C,Zydrunas Ilgauskas 2010-11,35,East,5.1667,4.7708,0.3333,0.9583,0.3542,48.0,0.7083
10417,False,F/C,Didier Ilunga-Mbenga 2010-11,30,West,1.2258,2.2581,0.129,0.7419,0.1935,31.0,0.6327
10418,False,F/C,Ersan İlyasova 2010-11,23,East,9.5217,5.9348,0.9565,0.3913,0.8478,46.0,0.413
10419,False,F/C,Darnell Jackson 2010-11,25,West,3.1724,1.8621,0.3103,0.069,0.1379,29.0,0.2667
10420,False,F/C,Stephen Jackson 2010-11,32,East,18.3778,4.7556,3.7556,0.3778,1.4,45.0,0.4255
10421,False,F/C,Antawn Jamison 2010-11,34,East,17.0667,6.5556,1.6444,0.4444,0.8222,45.0,0.1667
10422,False,F/C,Al Jefferson 2010-11,26,West,16.5918,9.0408,1.5918,1.898,0.551,49.0,0.5918
10423,False,F/C,Richard Jefferson 2010-11,30,West,12.3191,4.3191,1.4255,0.4681,0.5319,47.0,0.8511
10424,False,F/C,Yi Jianlian 2010-11,23,East,6.1724,3.5517,0.4138,0.6552,0.4828,29.0,0.2766
10425,False,F/C,Amir Johnson 2010-11,23,East,9.9796,6.449,1.1224,1.0408,0.7143,49.0,0.2653
10426,False,F/C,Wesley Johnson 2010-11,23,West,9.3696,2.8043,1.9783,0.6304,0.6087,46.0,0.234
10427,False,F/C,James Jones 2010-11,30,East,6.8958,2.3542,0.625,0.2708,0.4375,48.0,0.7083
10428,False,F/C,Solomon Jones 2010-11,26,East,3.7222,2.7778,0.7778,0.5556,0.2778,36.0,0.4
10429,False,F/C,DeAndre Jordan 2010-11,22,West,7.0213,7.3191,0.5319,1.7447,0.5532,47.0,0.4043
10430,False,F/C,Chris Kaman 2010-11,28,West,10.5,7.1,1.7,1.2,0.5,10.0,0.4043
10431,False,F/C,Jason Kapono 2010-11,29,East,0.875,0.5,0.0625,0.0625,0.125,16.0,0.4468
10432,False,F/C,Andrei Kirilenko 2010-11,29,West,11.6809,5.4468,2.9574,1.1915,1.2979,47.0,0.5918
10433,False,F/C,Linas Kleiza 2010-11,26,East,11.1795,4.5385,1.0256,0.1795,0.4872,39.0,0.2653
10434,False,F/C,Gani Lawal 2010-11,22,West,0.0,0.0,0.0,0.0,0.0,1.0,0.4783
10435,False,F/C,David Lee 2010-11,27,West,16.0,9.7105,3.4474,0.3684,0.9211,38.0,0.4255
10436,False,F/C,Brook Lopez 2010-11,22,East,19.6327,5.6735,1.3878,1.4286,0.6327,49.0,0.3061
10437,False,F/C,Robin Lopez 2010-11,22,West,7.4688,3.5313,0.1563,0.6563,0.1875,32.0,0.4783
10438,False,F/C,Corey Maggette 2010-11,31,East,12.7317,3.9024,1.3171,0.0976,0.3171,41.0,0.413
10439,False,F/C,Jamaal Magloire 2010-11,32,East,1.2857,1.7143,0.0,0.1429,0.2857,7.0,0.7083
10440,False,F/C,Ian Mahinmi 2010-11,24,West,3.1786,1.7857,0.1071,0.2143,0.1071,28.0,0.6809
10441,False,F/C,Shawn Marion 2010-11,32,West,11.4565,6.3696,1.087,0.5217,0.7174,46.0,0.6809
10442,False,F/C,Sean Marks 2010-11,35,West,1.52,1.44,0.16,0.12,0.08,25.0,0.5319
10443,False,F/C,Cartier Martin 2010-11,26,East,3.4857,1.0571,0.1143,0.0286,0.2857,35.0,0.2766
10444,False,F/C,Kenyon Martin 2010-11,33,West,5.5625,4.9375,1.9375,0.875,0.5625,16.0,0.5833
10445,False,F/C,Jason Maxiell 2010-11,27,East,3.7714,2.4857,0.2857,0.5143,0.3714,35.0,0.3542
10446,False,F/C,Luc Mbah a Moute 2010-11,24,East,5.1333,4.8444,0.8,0.3556,0.6889,45.0,0.413
10447,False,F/C,Antonio McDyess 2010-11,36,West,4.8372,4.9767,0.9767,0.5116,0.5349,43.0,0.8511
10448,False,F/C,JaVale McGee 2010-11,23,East,9.0909,7.8409,0.3864,2.5455,0.5909,44.0,0.2766
10449,False,F/C,Tracy McGrady 2010-11,31,East,7.4167,3.375,3.2083,0.5,0.7083,48.0,0.3542
10450,False,F/C,Dominic McGuire 2010-11,25,East,3.3103,4.0345,0.6552,0.5862,0.2069,29.0,0.4255
10451,False,F/C,Josh McRoberts 2010-11,23,East,6.6571,5.3143,2.0571,0.8857,0.7143,35.0,0.4
10452,False,F/C,Pops Mensah-Bonsu 2010-11,27,West,0.2857,1.5714,0.2857,0.0,0.0,7.0,0.6327
10453,False,F/C,Darko Miličić 2010-11,25,West,9.4667,5.5111,1.7333,2.3333,0.7111,45.0,0.234
10454,False,F/C,Brad Miller 2010-11,34,West,7.4722,3.8889,2.5278,0.4167,0.5833,36.0,0.449
10455,False,F/C,Mike Miller 2010-11,30,East,5.0,4.8667,1.3333,0.0667,0.3333,15.0,0.7083
10456,False,F/C,Paul Millsap 2010-11,25,West,16.8542,7.7708,2.2292,0.8125,1.4375,48.0,0.5918
10457,False,F/C,Greg Monroe 2010-11,20,East,6.8478,6.2826,0.8261,0.413,1.0217,46.0,0.3542
10458,False,F/C,Byron Mullens 2010-11,21,West,1.25,1.5833,0.0,0.25,0.0833,12.0,0.6383
10459,False,F/C,Hamady N'Diaye 2010-11,24,East,0.75,0.0,0.0,0.0,0.0,4.0,0.2766
10460,False,F/C,Eduardo Nájera 2010-11,34,East,2.3077,1.0,0.1538,0.0769,0.1538,13.0,0.4255
10461,False,F/C,Joakim Noah 2010-11,25,East,14.0417,11.7083,2.6667,1.625,1.1667,24.0,0.7021
10462,False,F/C,Andrés Nocioni 2010-11,31,East,7.1944,3.75,0.9444,0.3611,0.3333,36.0,0.4468
10463,False,F/C,Jermaine O'Neal 2010-11,32,East,5.2353,3.7647,0.5294,1.2353,0.1176,17.0,0.766
10464,False,F/C,Shaquille O'Neal 2010-11,38,East,9.4857,4.9429,0.7429,1.1714,0.4571,35.0,0.766
10465,False,F/C,Fabricio Oberto 2010-11,35,West,1.4,1.4,0.0,0.0,0.0,5.0,0.5319
10466,False,F/C,Lamar Odom 2010-11,31,West,15.3542,9.3958,2.9167,0.8542,0.5625,48.0,0.6875
10467,False,F/C,Emeka Okafor 2010-11,28,West,11.102,10.1224,0.5102,1.7755,0.3469,49.0,0.6327
10468,False,F/C,Mehmet Okur 2010-11,31,West,4.9231,2.3077,1.4615,0.3077,0.3077,13.0,0.5918
10469,False,F/C,Travis Outlaw 2010-11,26,East,9.9388,4.551,1.0204,0.4286,0.3878,49.0,0.3061
10470,False,F/C,Zaza Pachulia 2010-11,26,East,3.8511,3.6809,0.7021,0.2766,0.3404,47.0,0.625
10471,False,F/C,Patrick Patterson 2010-11,21,West,4.8,3.15,0.65,0.55,0.15,20.0,0.449
10472,False,F/C,Morris Peterson 2010-11,33,West,1.0,0.75,0.25,0.0,0.0,4.0,0.6383
10473,False,F/C,Johan Petro 2010-11,25,East,3.2222,2.4667,0.5556,0.5111,0.3556,45.0,0.3061
10474,False,F/C,James Posey 2010-11,34,East,5.2195,3.1463,0.8049,0.1463,0.5366,41.0,0.4
10475,False,F/C,Josh Powell 2010-11,28,East,4.7297,2.7027,0.4054,0.0811,0.1081,37.0,0.625
10476,False,F/C,Tayshaun Prince 2010-11,30,East,14.5625,4.6042,2.8333,0.6458,0.3333,48.0,0.3542
10477,False,F/C,Vladimir Radmanović 2010-11,30,West,5.5714,3.0714,1.3333,0.5714,0.6905,42.0,0.4255
10478,False,F/C,Zach Randolph 2010-11,29,West,19.9556,13.1778,1.5111,0.3111,0.6889,45.0,0.5102
10479,False,F/C,Theo Ratliff 2010-11,37,West,0.25,1.625,0.375,0.625,0.25,8.0,0.6875
10480,False,F/C,Samardo Samuels 2010-11,22,East,5.3529,3.3529,0.0588,0.4118,0.2941,17.0,0.1667
10481,False,F/C,Larry Sanders 2010-11,22,East,4.2121,2.9697,0.1818,1.3333,0.3333,33.0,0.413
10482,False,F/C,Brian Scalabrine 2010-11,32,East,1.1429,0.5714,0.4286,0.2857,0.2143,14.0,0.7021
10483,False,F/C,Luis Scola 2010-11,30,West,19.3265,8.3673,2.3673,0.6939,0.7551,49.0,0.449
10484,False,F/C,Kevin Séraphin 2010-11,21,East,2.16,2.2,0.16,0.56,0.12,25.0,0.2766
10485,False,F/C,Garret Siler 2010-11,24,West,1.75,1.5,0.25,0.375,0.125,8.0,0.4783
10486,False,F/C,Brian Skinner 2010-11,34,East,0.0,0.0,0.0,0.0,0.0,2.0,0.413
10487,False,F/C,Craig Smith 2010-11,27,West,5.7917,2.875,1.0,0.0833,0.3333,24.0,0.4043
10488,False,F/C,Jason Smith 2010-11,24,West,4.551,3.5102,0.5714,0.4694,0.3265,49.0,0.6327
10489,False,F/C,Josh Smith 2010-11,25,East,16.125,8.8125,3.4375,1.7917,1.3125,48.0,0.625
10490,False,F/C,Darius Songaila 2010-11,32,East,1.6,1.0,0.2,0.0,0.0,5.0,0.4468
10491,False,F/C,Marreese Speights 2010-11,23,East,5.7692,3.8462,0.4872,0.2308,0.1282,39.0,0.4468
10492,False,F/C,Tiago Splitter 2010-11,26,West,4.0833,2.5556,0.4722,0.3056,0.4167,36.0,0.8511
10493,False,F/C,DaJuan Summers 2010-11,23,East,3.3333,0.4167,0.0833,0.0,0.1667,12.0,0.3542
